Company,Model,Variant,Ex-Showroom_Price,Energy_source(cc/kwh),Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Type,Seating_Capacity,Seats_Material,Cylinders,Cylinder_Configuration,Engine_Location,Height,Length,Width,Body_Type,Power_Value,Power_Unit,Power_RPM,Torque_Value,Torque_Unit,Torque_RPM_Min
Hyundai,Elite I20,Magna Plus Crdi,770803,1396,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,90,PS,4000.0,220.0,NM,1500.0
Hyundai,Elite I20,Sportz Plus,721693,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,84,PS,6000.0,115.0,NM,4000.0
Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,876103,1396,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,90,PS,4000.0,220.0,NM,1500.0
Hyundai,Elite I20,Asta (O) 1.2,808993,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3995,1734,Hatchback,84,PS,6000.0,114.0,NM,4000.0
Hyundai,Elite I20,Asta (O) Crdi,934003,1396,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,90,PS,4000.0,220.0,NM,1500.0
Hyundai,Elite I20,Asta (O) Cvt,920993,1197,FWD (Front Wheel Drive),45.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,83,PS,6000.0,115.0,NM,4000.0
Hyundai,Elite I20,Sportz Plus Dual Tone,751693,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,84,PS,6000.0,115.0,NM,4000.0
Hyundai,Elite I20,Sportz Plus Cvt,831693,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,84,PS,6000.0,115.0,NM,4000.0
Hyundai,Elite I20,Sportz Plus Crdi,846103,1396,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1505,3985,1734,Hatchback,90,PS,4000.0,220.0,NM,1500.0
Hyundai,Aura,E 1.2 Petrol,579900,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Aura,S 1.2 Petrol,655900,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Aura,S 1.2 Amt Petrol,705800,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Aura,Sx 1.2 Petrol,729900,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Aura,Sx Plus 1.2 Amt Petrol,804800,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Aura,Sx (O) 1.2 Petrol,785900,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Leather,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Aura,S 1.2 Cng Petrol (Cng +,728900,1197,FWD (Front Wheel Drive),37.0,CNG + Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,69,PS,6000.0,95.0,NM,4000.0
Hyundai,Aura,Sx Plus 1.0 Petrol,854900,998,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,100,PS,6000.0,172.0,NM,1500.0
Hyundai,Aura,S 1.2 Diesel,773800,1186,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Aura,S 1.2 Amt Diesel,823700,1186,FWD (Front Wheel Drive),37.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Aura,Sx Plus 1.2 Amt Diesel,922700,1186,FWD (Front Wheel Drive),37.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Aura,Sx (O) 1.2 Diesel,903800,1186,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Leather,4,In-line,"Front, Longitudinal",1520,3995,1680,Sedan,75,PS,4000.0,190.0,NM,1750.0
Volkswagen,Polo,Trendline 1.0L (P),582000,999,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Polyurethene,3,In-line,"Front, Transverse",1469,3971,1682,Hatchback,76,PS,6200.0,95.0,NM,3000.0
Volkswagen,Polo,Comfortline 1.0 (P),676500,999,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Polyurethene,3,In-line,"Front, Transverse",1469,3971,1682,Hatchback,76,PS,6200.0,95.0,NM,3000.0
Volkswagen,Polo,Highline Plus 1.0 (P),776500,999,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Leather,3,In-line,"Front, Transverse",1469,3971,1682,Hatchback,76,PS,6200.0,95.0,NM,3000.0
Volkswagen,Polo,Trendline 1.5L (D),734500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Polyurethene,4,In-line,"Front, Transverse",1469,3971,1682,Hatchback,90,PS,4200.0,230.0,NM,1500.0
Volkswagen,Polo,Comfortline 1.5 (D),851500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Polyurethene,4,In-line,"Front, Transverse",1469,3971,1682,Hatchback,90,PS,4200.0,230.0,NM,1500.0
Volkswagen,Polo,Highline Plus 1.5 (D),931500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1469,3971,1682,Hatchback,90,PS,4200.0,230.0,NM,1500.0
Volkswagen,Polo,Gt Tsi,976000,1197,FWD (Front Wheel Drive),45.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1469,3971,1682,Hatchback,105,PS,5000.0,175.0,NM,1500.0
Volkswagen,Polo,Gt Tdi,988500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1469,3971,1682,Hatchback,110,PS,4400.0,250.0,NM,1500.0
Maruti Suzuki,Dzire,Lxi,582613,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Vxi,673112,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Ldi,666622,1248,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Maruti Suzuki,Dzire,Zxi,732113,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Vdi,757622,1248,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Maruti Suzuki,Dzire,Vxi Amt,720112,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Zdi Amt,863122,1248,FWD (Front Wheel Drive),37.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Maruti Suzuki,Dzire,Zdi,816622,1248,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Maruti Suzuki,Dzire,Zxi Plus,821613,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Zxi At,779113,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Zxi Plus Amt,868613,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,84,NA,,115.0,NM,4000.0
Maruti Suzuki,Dzire,Zdi Plus,906122,1248,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Maruti Suzuki,Dzire,Vdi Amt,804622,1248,FWD (Front Wheel Drive),37.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Maruti Suzuki,Dzire,Zdi Plus Amt,952622,1248,FWD (Front Wheel Drive),37.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1515,3995,1735,Sedan,75,PS,4000.0,190.0,NM,2000.0
Ford,Freestyle,1.5L Tdci Ambiente,676400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3954,1737,Crossover,100,PS,3750.0,215.0,NM,1750.0
Ford,Freestyle,1.5L Tdci Titanium,790900,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3954,1737,Hatchback,100,PS,3750.0,215.0,NM,1750.0
Ford,Freestyle,1.5L Tdci Titanium Plus,836400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3954,1737,Hatchback,100,PS,3750.0,215.0,NM,1750.0
Ford,Freestyle,1.2L Ti-Vct Ambiente,591400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1570,3954,1737,Hatchback,96,PS,6500.0,120.0,NM,4250.0
Ford,Freestyle,1.2L Ti-Vct Titanium,721400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1570,3954,1737,Hatchback,96,PS,6500.0,120.0,NM,4250.0
Ford,Freestyle,1.2L Ti-Vct Titanium Plus,756400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1570,3954,1737,Hatchback,96,PS,6500.0,120.0,NM,4250.0
Ford,Freestyle,1.2L Ti-Vct Trend Plus,681400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1570,3954,1737,Crossover,96,PS,6500.0,120.0,NM,4250.0
Ford,Freestyle,1.5L Tdci Trend Plus,745900,1498,FWD (Front Wheel Drive),42.0,Diesel,Manual,5,Fabric,3,In-line,"Front, Transverse",1570,3954,1737,Crossover,100,PS,3750.0,215.0,NM,1750.0
Volkswagen,Ameo,Trendline 1.5L Tdi,711500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1483,3995,1682,Sedan,110,PS,4400.0,250.0,NM,1500.0
Volkswagen,Ameo,Comfortline 1.5L Tdi,810500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1483,3995,1682,Sedan,110,PS,4400.0,250.0,NM,1500.0
Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,999900,1498,FWD (Front Wheel Drive),45.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1483,3995,1682,Sedan,110,PS,4400.0,250.0,NM,1500.0
Volkswagen,Ameo,Highline Plus 1.5L Tdi,925500,1498,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1483,3995,1682,Sedan,110,PS,4400.0,250.0,NM,1500.0
Volkswagen,Ameo,Trendline 1.0L,594000,999,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1483,3995,1682,Sedan,76,PS,6200.0,95.0,NM,3000.0
Volkswagen,Ameo,Comfortline 1.0L,665000,999,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1483,3995,1682,Sedan,76,PS,6200.0,95.0,NM,3000.0
Volkswagen,Ameo,Highline Plus 1.0L,799900,999,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1483,3995,1682,Sedan,76,PS,6200.0,95.0,NM,3000.0
Volkswagen,Ameo,Gt Line Tdi Dsg,999900,1498,FWD (Front Wheel Drive),45.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1483,3995,1682,Sedan,110,PS,4400.0,250.0,NM,1500.0
Ford,Aspire,1.2 Ti-Vct Ambiente,598500,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6500.0,120.0,NM,4250.0
Ford,Aspire,1.2 Ti-Vct Trend Plus,697400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6500.0,120.0,NM,4250.0
Ford,Aspire,1.2 Ti-Vct Trend,663400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6500.0,120.0,NM,4250.0
Ford,Aspire,1.5 Tdci Ambiente,699400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,100,PS,3750.0,215.0,NM,1750.0
Ford,Aspire,1.5 Tdci Trend,737400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,100,PS,3750.0,215.0,NM,1750.0
Ford,Aspire,1.5 Tdci Trend Plus,777400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1705,Sedan,100,PS,3750.0,215.0,NM,1750.0
Ford,Aspire,1.5 Tdci Titanium,817400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,100,PS,3750.0,215.0,NM,1750.0
Ford,Aspire,1.5 Tdci Titanium Plus,862400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,100,PS,3700.0,215.0,NM,1750.0
Ford,Aspire,1.2 Ti-Vct Titanium Plus,782400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6500.0,120.0,NM,4250.0
Ford,Aspire,1.2 Ti-Vct Titanium,737400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6500.0,120.0,NM,4250.0
Ford,Aspire,1.2 Trend Plus Cng,758314,1194,FWD (Front Wheel Drive),42.0,CNG,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6300.0,120.0,NM,4250.0
Ford,Aspire,1.2 Ti-Vct Blu,762400,1194,FWD (Front Wheel Drive),42.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,96,PS,6500.0,120.0,NM,4250.0
Ford,Aspire,1.5 Tdci Blu,842400,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3995,1704,Sedan,100,PS,3750.0,215.0,NM,1750.0
Toyota,Platinum Etios,G,627100,1496,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,90,PS,5600.0,132.0,NM,3000.0
Toyota,Platinum Etios,V,718600,1496,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,90,PS,5600.0,132.0,NM,3000.0
Toyota,Platinum Etios,Gd,734700,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,68,PS,3800.0,170.0,NM,1800.0
Toyota,Platinum Etios,Vd,828600,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,68,PS,3800.0,170.0,NM,1800.0
Toyota,Platinum Etios,Vxd,888400,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,68,PS,3800.0,170.0,NM,1800.0
Toyota,Platinum Etios,Vx,778400,1496,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1510,4369,1695,Sedan,90,PS,5600.0,132.0,NM,3000.0
Toyota,Platinum Etios,Gx,689600,1496,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,90,PS,5600.0,132.0,NM,3000.0
Toyota,Platinum Etios,Gxd,799600,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,68,PS,3800.0,170.0,NM,1800.0
Toyota,Platinum Etios,Vxd Limited Edition,913400,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1510,4369,1695,Sedan,68,PS,3800.0,170.0,NM,1800.0
Toyota,Platinum Etios,Vx Limited Edition,803400,1496,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1510,4369,1695,Sedan,90,PS,5600.0,132.0,NM,3000.0
Toyota,Etios Cross,V,802000,1496,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3895,1735,Hatchback,90,PS,5600.0,132.0,NM,3000.0
Toyota,Etios Cross,G,650000,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3895,1735,Hatchback,80,PS,5600.0,104.0,NM,3100.0
Toyota,Etios Cross,Vd,797500,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3895,1735,Hatchback,68,PS,3800.0,170.0,NM,1800.0
Toyota,Etios Cross,Gd,766000,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3895,1735,Hatchback,68,PS,3800.0,170.0,NM,1800.0
Toyota,Etios Cross,1.2 X Edition,668500,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3895,1735,Hatchback,80,PS,5600.0,104.0,NM,3100.0
Toyota,Etios Cross,1.4 X Edition,816000,1364,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3895,1735,Hatchback,68,PS,3800.0,170.0,NM,1800.0
Mahindra,Verito Vibe,D2,657628,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1540,3991,1740,Hatchback,65,PS,4000.0,160.0,NM,2000.0
Mahindra,Verito Vibe,D4,685729,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1540,3991,1740,Hatchback,65,PS,4000.0,160.0,NM,2000.0
Mahindra,Verito Vibe,D6,750428,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1540,3991,1740,Hatchback,65,PS,4000.0,160.0,NM,2000.0
Fiat,Urban Cross,1.3 Multijet Active,677618,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,93,PS,4000.0,209.0,NM,2000.0
Fiat,Urban Cross,1.3 Multijet Dynamic,739074,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,93,PS,4000.0,209.0,NM,2000.0
Fiat,Urban Cross,1.4 T-Jet Emotion,977516,1368,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,140,PS,5500.0,210.0,NM,2000.0
Fiat,Urban Cross,1.3 Multijet Emotion,810211,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,93,PS,4000.0,209.0,NM,2000.0
Toyota,Glanza,G Hybrid,721900,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1540,3995,1745,Hatchback,89,PS,6000.0,113.0,NM,4400.0
Toyota,Glanza,V,758200,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1540,3995,1745,Hatchback,82,PS,6000.0,113.0,NM,4200.0
Toyota,Glanza,G Cvt,829900,1197,FWD (Front Wheel Drive),37.0,Petrol,CVT,5,Fabric,4,In-line,"Front, Longitudinal",1540,3995,1745,Hatchback,82,PS,6000.0,113.0,NM,4200.0
Toyota,Glanza,V Cvt,890200,1197,FWD (Front Wheel Drive),37.0,Petrol,CVT,5,Fabric,4,In-line,"Front, Longitudinal",1540,3995,1745,Hatchback,82,PS,6000.0,113.0,NM,4200.0
Toyota,Glanza,G Mt,697900,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1540,3995,1745,Hatchback,82,PS,6000.0,113.0,NM,4200.0
Fiat,Avventura,Multijet Dynamic,796132,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,93,PS,4000.0,209.0,NM,2000.0
Fiat,Avventura,Multijet Active,711801,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,93,PS,4000.0,209.0,NM,2000.0
Fiat,Avventura,Multijet Emotion,876341,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1542,3989,1706,Crossover,93,PS,4000.0,209.0,NM,2000.0
Honda,Jazz,V Petrol,745000,1199,FWD (Front Wheel Drive),40.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,90,PS,6000.0,110.0,NM,4800.0
Honda,Jazz,Vx Cvt,909000,1199,FWD (Front Wheel Drive),40.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,90,PS,6000.0,110.0,NM,4800.0
Honda,Jazz,Vx Petrol,789000,1199,FWD (Front Wheel Drive),40.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,90,PS,6000.0,110.0,NM,4800.0
Honda,Jazz,V Cvt,865000,1199,FWD (Front Wheel Drive),40.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,90,PS,6000.0,110.0,NM,4800.0
Honda,Jazz,S Diesel,816500,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,100,PS,3600.0,200.0,NM,1750.0
Honda,Jazz,V Diesel,896500,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,100,PS,3600.0,200.0,NM,1750.0
Honda,Jazz,Vx Diesel,940500,1498,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,100,PS,3600.0,200.0,NM,1750.0
Honda,Jazz,Exclusive Edition Cvt,928000,1199,FWD (Front Wheel Drive),40.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1544,3955,1694,Hatchback,89,BHP,6000.0,110.0,NM,4800.0
Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,2680000,1956,AWD (All Wheel Drive),60.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1657,4398,1818,SUV,173,PS,3750.0,350.0,NM,1750.0
Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,2760000,1956,AWD (All Wheel Drive),60.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1657,4398,1818,SUV,173,PS,3750.0,350.0,NM,1750.0
Isuzu,Mu-X,4X2,2734834,2999,RWD (Rear Wheel Drive),76.0,Diesel,Automatic,7,Leather,4,In-line,"Front, Longitudinal",1840,4825,1860,SUV,177,PS,3600.0,380.0,NM,1800.0
Isuzu,Mu-X,4X4,2931534,2999,AWD (All Wheel Drive),76.0,Diesel,Automatic,7,Leather,4,In-line,"Front, Longitudinal",1840,4825,1860,SUV,177,PS,3600.0,380.0,NM,1800.0
Mahindra,Alturas G4,2Wd At,2770150,2157,FWD (Front Wheel Drive),70.0,Diesel,Automatic,7,Leather,4,In-line,"Front, Transverse",1845,4850,1960,SUV,178,BHP,400.0,420.0,NM,1600.0
Mahindra,Alturas G4,4Wd At,3070150,2157,4WD,70.0,Diesel,Automatic,7,Leather,4,In-line,"Front, Transverse",1845,4850,1960,SUV,178,BHP,4000.0,420.0,NM,1600.0
Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,2814500,1968,AWD (All Wheel Drive),71.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1672,4486,1839,SUV,141,PS,4000.0,340.0,NM,1750.0
Volkswagen,Tiguan,Highline 2.0L Tdi Amt,3153500,1968,AWD (All Wheel Drive),71.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1672,4486,1839,SUV,141,PS,4000.0,340.0,NM,1750.0
Honda,Cr-V,2Wd Petrol Cvt,2827001,1997,FWD (Front Wheel Drive),57.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Transverse",1679,4592,1855,SUV,154,PS,6500.0,189.0,NM,4300.0
Honda,Cr-V,2Wd Diesel At,3067001,1597,FWD (Front Wheel Drive),57.0,Diesel,Automatic,7,Leather,4,In-line,"Front, Transverse",1679,4592,1855,SUV,120,PS,4000.0,300.0,NM,2000.0
